1778851752.9183612,316.703979,-85.228027,158.920715,3.03438,-0.01567,0.328445
1778851752.918923,316.703979,-85.228027,158.920715,3.03438,-0.01567,0.328445
1778851752.9193165,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9197037,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9201093,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9205022,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9209204,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9213877,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.92193,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9223645,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9227915,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.9231927,316.71933,-85.236382,158.910522,3.03438,-0.01567,0.328445
1778851752.923568,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9239616,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9243305,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9247022,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9251351,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9255753,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.9259589,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.926485,316.738098,-85.246597,158.898087,3.03438,-0.01567,0.328445
1778851752.926886,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9272692,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9276457,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9279895,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9283278,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.928682,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9290926,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9294584,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9298456,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9302762,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.930707,316.76062,-85.258842,158.883163,3.03438,-0.01567,0.328445
1778851752.9310958,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.931451,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.931814,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.932184,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.9325478,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.9329185,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.933355,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.933812,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.9342043,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.93459,316.787201,-85.273308,158.86554,3.03438,-0.01567,0.328445
1778851752.9349735,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9353707,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9357305,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.936169,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9365642,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9370487,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9374318,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.937965,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9384644,316.818176,-85.290169,158.845016,3.03438,-0.01567,0.328445
1778851752.9389281,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9393444,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9397314,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9401574,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.940541,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9409184,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.941304,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9416919,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9421663,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9425561,316.853485,-85.30938,158.821609,3.03438,-0.01567,0.328445
1778851752.9429214,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9433014,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9436882,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9440649,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9444287,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9448342,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.945204,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.945595,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9459825,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9464471,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9469612,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.9474223,316.892792,-85.330757,158.795563,3.03438,-0.01567,0.328445
1778851752.947808,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9481988,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9485626,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9489214,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.949319,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.949691,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9501145,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9505017,316.93573,-85.354126,158.767105,3.03438,-0.01567,0.328445
1778851752.9508877,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9512587,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9516218,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9519937,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.952353,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.952711,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9531057,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.953469,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9538515,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.95428,316.981995,-85.379288,158.73645,3.03438,-0.01567,0.328445
1778851752.9548357,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9553096,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.955725,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.956117,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9565163,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.956942,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9573593,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.957764,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9581463,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9585369,317.031219,-85.406067,158.703827,3.03438,-0.01567,0.328445
1778851752.9589298,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9593098,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9596996,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.960146,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9605145,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9610837,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.961461,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.961844,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.962233,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9626029,317.083038,-85.434273,158.669464,3.03438,-0.01567,0.328445
1778851752.9630387,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9634104,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9638734,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9642618,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.964631,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9651096,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9655018,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9658906,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9663534,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9667206,317.137177,-85.46373,158.633575,3.03438,-0.01567,0.328445
1778851752.9671137,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9675033,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.967874,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9682584,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9686196,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.968989,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.969392,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9697778,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9702,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.9706018,317.193268,-85.49424,158.596405,3.03438,-0.01567,0.328445
1778851752.970982,317.250946,-85.525627,158.558182,3.03438,-0.01567,0.328445
