1785764505.8063242,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8067763,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.807172,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8075244,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8078804,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.808255,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8086681,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8091092,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8094826,184.455826,-98.041412,152.40892,3.141523,-3.3e-05,1.3e-05
1785764505.8098233,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8101711,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8105042,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8108592,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8112345,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8118372,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8122392,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8126228,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.812992,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.8133714,184.404556,-97.904259,152.423264,3.141523,-3.4e-05,1.3e-05
1785764505.813721,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8140728,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8144386,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8148339,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8152456,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8156433,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8160384,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8163848,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8168194,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8171692,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8175304,184.341858,-97.737007,152.44072,3.141523,-3.5e-05,1.3e-05
1785764505.8178647,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8182063,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8185344,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8188696,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.819258,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8196483,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.820067,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8204076,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8207893,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8211315,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8214765,184.267761,-97.53997,152.461258,3.141524,-3.5e-05,1.3e-05
1785764505.8218288,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8221714,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8225029,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8228345,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8231764,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8235042,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8238583,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8242085,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8245783,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8250306,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
1785764505.8253813,184.183289,-97.316154,152.484543,3.141524,-3.6e-05,1.3e-05
